screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,requesting_help,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users,disaster
Thegame1173,Carlos Herrera,27065683,1.20E+18,/Thegame1173/status/1201129749445300226,12/1/19 13:23,1575206622,"Do you mean the way you were kind years back to the people at Louisiana that got hit with fatal floods and you had your building closed to those in need, while you were safe and dry in your multi-million dollar home that you purchased from everyone else's money?",0,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Do you mean the way you were kind years back to the people at <strong>Louisiana</strong> that got hit with fatal <strong>floods</strong> and you had your building closed to those in <strong>need</strong>, while you were safe and dry in your multi-million dollar home that you purchased from everyone else's money?</p>",[],[],FALSE,[],,0,0,0,FALSE,TRUE,1.20E+18,"[{'screen_name': 'JoelOsteen', 'user_id': '20545055'}]",floods
LaDemos,Louisiana Democrats,59869729,1.07E+18,/LaDemos/status/1070719196546379776,12/6/18 16:38,1544114324," National Flood Insurance Program
 Soy Bean Crisis
 Farm Bill Hunger Relief
 Government Shutdown

All “must-pass bills facing Congress”. All bills we need. All bills he abandoned. If he really wants to help Louisiana, maybe he should do the job we elected him to do. pic.twitter.com/m26HUNBJOM",1,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><img alt=""❌"" aria-label=""Emoji: Cross mark"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/274c.png"" title=""Cross mark""/> National <strong>Flood</strong> Insurance Program
<img alt=""❌"" aria-label=""Emoji: Cross mark"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/274c.png"" title=""Cross mark""/> Soy Bean Crisis
<img alt=""❌"" aria-label=""Emoji: Cross mark"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/274c.png"" title=""Cross mark""/> Farm Bill Hunger Relief
<img alt=""❌"" aria-label=""Emoji: Cross mark"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/274c.png"" title=""Cross mark""/> Government Shutdown

All “must-pass bills facing Congress”. All bills we <strong>need</strong>. All bills he abandoned. If he really wants to help <strong>Louisiana</strong>, maybe he should do the job we elected him to do. <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/m26HUNBJOM"">pic.twitter.com/m26HUNBJOM</a></p>",[],[],TRUE,['https://pbs.twimg.com/media/Dtv1atfVAAY-3b_.jpg'],,10,4,1,TRUE,FALSE,,[],floods
JeffDavisIns,Jeff Davis Insurance,191985031,1.07E+18,/JeffDavisIns/status/1070020451294941184,12/4/18 18:22,1543947730,"Whether you need Louisiana homeowners insurance, landlord insurance, condo insurance, renters insurance, or flood insurance, we can provide great rates! | http://www.homeinsurancelakecharles.net pic.twitter.com/ROizFpC5Ap",0,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Whether you <strong>need</strong> <strong>Louisiana</strong> homeowners insurance, landlord insurance, condo insurance, renters insurance, or <strong>flood</strong> insurance, we can provide great rates! | <a class=""twitter-timeline-link"" data-expanded-url=""http://www.homeinsurancelakecharles.net"" dir=""ltr"" href=""https://t.co/9vhfnT1c95"" rel=""nofollow noopener"" target=""_blank"" title=""http://www.homeinsurancelakecharles.net""><span class=""tco-ellipsis""></span><span class=""invisible"">http://www.</span><span class=""js-display-url"">homeinsurancelakecharles.net</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/ROizFpC5Ap"">pic.twitter.com/ROizFpC5Ap</a></p>",['http://www.homeinsurancelakecharles.net'],[],TRUE,['https://pbs.twimg.com/media/Dtl57HQWkAAUe84.png'],,0,0,0,FALSE,FALSE,,[],floods
KaylasKrusader,Kaylas Krusaders,558739769,1.07E+18,/KaylasKrusader/status/1068586435631026177,11/30/18 19:23,1543605834,How about signing the waiver for Restore Louisiana?!?! You got lots of voters here in Louisiana that have already suffered enough with the flood!!  Sign the legislation & give them the well deserved relief they need!!!,1,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">How about signing the waiver for Restore <strong>Louisiana</strong>?!?! You got lots of voters here in <strong>Louisiana</strong> that have already suffered enough with the <strong>flood</strong>!!  Sign the legislation &amp; give them the well deserved relief they <strong>need</strong>!!!</p>",[],[],FALSE,[],,0,0,0,FALSE,TRUE,1.07E+18,"[{'screen_name': 'realDonaldTrump', 'user_id': '25073877'}]",floods
LarryLaddUU,LarryLaddUU,2580830786,1.07E+18,/LarryLaddUU/status/1067759965316608001,11/28/18 12:39,1543408788,"Happy 75th birthday to Randy Newman. This song was written to commemorate a Louisiana flood in 1927 but has poignancy for any time folks are abandoned by government in a time of need.
  https://www.youtube.com/watch?v=MGs2iLoDUYE&feature=share …",1,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Happy 75th birthday to Randy Newman. This song was written to commemorate a <strong>Louisiana</strong> <strong>flood</strong> in 1927 but has poignancy for any time folks are abandoned by government in a time of <strong>need</strong>.
  <a class=""twitter-timeline-link"" data-expanded-url=""https://www.youtube.com/watch?v=MGs2iLoDUYE&amp;feature=share"" dir=""ltr"" href=""https://t.co/yIPP5Y1sFd"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.youtube.com/watch?v=MGs2iLoDUYE&amp;feature=share""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">youtube.com/watch?v=MGs2iL</span><span class=""invisible"">oDUYE&amp;feature=share</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://www.youtube.com/watch?v=MGs2iLoDUYE&feature=share'],[],FALSE,[],,0,1,0,FALSE,FALSE,,[],floods
KaylasKrusader,Kaylas Krusaders,558739769,1.07E+18,/KaylasKrusader/status/1065094652083273730,11/21/18 4:08,1542773328,@realDonaldTrump I’d like to know what the delay is in signing the waiver for fund to be released to Flood victims in Louisiana??  We need this money to finish our homes.  Many I know are depending on these funds. SBA loans are not the answer for many.,1,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""25073877"" dir=""ltr"" href=""/realDonaldTrump""><s>@</s><b>realDonaldTrump</b></a> I’d like to know what the delay is in signing the waiver for fund to be released to <strong>Flood</strong> victims in <strong>Louisiana</strong>??  We <strong>need</strong> this money to finish our homes.  Many I know are depending on these funds. SBA loans are not the answer for many.</p>",[],[],FALSE,[],,0,0,0,FALSE,FALSE,,[],floods
RxwtlossChuck,Chuck,1496642329,1.10E+18,/RxwtlossChuck/status/1102708299437301761,3/4/19 23:12,1551741120,"Trump taking FEMA political with these statements as he threatens California to withhold funding after deadly wildfires and now deadly floods. Al. Does need assistance so does Purto RICO , Calif., N.& S. Carolina, Louisiana ...",1,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Trump taking FEMA political with these statements as he threatens California to withhold funding after deadly wildfires and now deadly <strong>floods</strong>. Al. Does <strong>need</strong> assistance so does Purto RICO , Calif., N.&amp; S. Carolina, <strong>Louisiana</strong> ...</p>",[],[],FALSE,[],,0,0,0,FALSE,TRUE,1.10E+18,"[{'screen_name': 'realDonaldTrump', 'user_id': '25073877'}, {'screen_name': 'GovernorKayIvey', 'user_id': '19668491'}]",floods
SenJohnKennedy,John Kennedy,8.17E+17,1.10E+18,/SenJohnKennedy/status/1100790220948160512,2/27/19 16:10,1551283815,"I'm not trying to play games here, but a lot of flood victims in Louisiana are waiting on @HUDgov . They need HUD to issue duplication of benefits guidelines so they can rebuild their homes and get on with their lives. https://www.theadvocate.com/baton_rouge/news/article_f3a01bc6-3a28-11e9-963b-a365e442baca.html?fbclid=IwAR2nobXedPfbIog4kGY1PzELKT1c29W85ZaZGm58IDh9ZIQnhPjFMux6cG8 …",1,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I'm not trying to play games here, but a lot of <strong>flood</strong> victims in <strong>Louisiana</strong> are waiting on <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""19948202"" dir=""ltr"" href=""/HUDgov""><s>@</s><b>HUDgov</b></a> . They <strong>need</strong> HUD to issue duplication of benefits guidelines so they can rebuild their homes and get on with their lives. <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.theadvocate.com/baton_rouge/news/article_f3a01bc6-3a28-11e9-963b-a365e442baca.html?fbclid=IwAR2nobXedPfbIog4kGY1PzELKT1c29W85ZaZGm58IDh9ZIQnhPjFMux6cG8"" dir=""ltr"" href=""https://t.co/HvT9ZqInUE"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.theadvocate.com/baton_rouge/news/article_f3a01bc6-3a28-11e9-963b-a365e442baca.html?fbclid=IwAR2nobXedPfbIog4kGY1PzELKT1c29W85ZaZGm58IDh9ZIQnhPjFMux6cG8""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">theadvocate.com/baton_rouge/ne</span><span class=""invisible"">ws/article_f3a01bc6-3a28-11e9-963b-a365e442baca.html?fbclid=IwAR2nobXedPfbIog4kGY1PzELKT1c29W85ZaZGm58IDh9ZIQnhPjFMux6cG8</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://www.theadvocate.com/baton_rouge/news/article_f3a01bc6-3a28-11e9-963b-a365e442baca.html?fbclid=IwAR2nobXedPfbIog4kGY1PzELKT1c29W85ZaZGm58IDh9ZIQnhPjFMux6cG8'],[],FALSE,[],,86,22,21,TRUE,FALSE,,[],floods
NolamaxI,NolaMax Insurance,1.08E+18,1.10E+18,/NolamaxI/status/1100445365688504320,2/26/19 17:19,1551201595,"In need of car insursnce. We can help! Call us (504) 575-3551
IG: nolamax_insurance
.
.
.
.
#insurance #neworleans #louisiana #nola #autoinsurance #homeowners #flood #floodinsurance https://www.instagram.com/p/BuWmc2OBBmE/?utm_source=ig_twitter_share&igshid=92fyqp3qlxzy …",0,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">In <strong>need</strong> of car insursnce. We can help! Call us (504) 575-3551
IG: nolamax_insurance
.
.
.
.
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/insurance?src=hash""><s>#</s><b>insurance</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/neworleans?src=hash""><s>#</s><b>neworleans</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/louisiana?src=hash""><s>#</s><b><strong>louisiana</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/nola?src=hash""><s>#</s><b>nola</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/autoinsurance?src=hash""><s>#</s><b>autoinsurance</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/homeowners?src=hash""><s>#</s><b>homeowners</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/flood?src=hash""><s>#</s><b><strong>flood</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/floodinsurance?src=hash""><s>#</s><b>floodinsurance</b></a> <a class=""twitter-timeline-link"" data-expanded-url=""https://www.instagram.com/p/BuWmc2OBBmE/?utm_source=ig_twitter_share&amp;igshid=92fyqp3qlxzy"" dir=""ltr"" href=""https://t.co/xHYvGLcv1t"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.instagram.com/p/BuWmc2OBBmE/?utm_source=ig_twitter_share&amp;igshid=92fyqp3qlxzy""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">instagram.com/p/BuWmc2OBBmE/</span><span class=""invisible"">?utm_source=ig_twitter_share&amp;igshid=92fyqp3qlxzy</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://www.instagram.com/p/BuWmc2OBBmE/?utm_source=ig_twitter_share&igshid=92fyqp3qlxzy'],"['insurance', 'neworleans', 'louisiana', 'nola', 'autoinsurance', 'homeowners', 'flood', 'floodinsurance']",FALSE,[],,0,0,0,FALSE,FALSE,,[],floods
NolamaxI,NolaMax Insurance,1.08E+18,1.10E+18,/NolamaxI/status/1100444765311696896,2/26/19 17:17,1551201451,"In need of car insursnce. We can help! Call us (504) 575-3551
IG: nolamax_insurance
.
.
.
.
#insurance #neworleans #louisiana #nola #autoinsurance #homeowners #flood #floodinsurance https://www.instagram.com/p/BuWmDrhhNud/?utm_source=ig_twitter_share&igshid=qxg0tqvbl37y …",0,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">In <strong>need</strong> of car insursnce. We can help! Call us (504) 575-3551
IG: nolamax_insurance
.
.
.
.
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/insurance?src=hash""><s>#</s><b>insurance</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/neworleans?src=hash""><s>#</s><b>neworleans</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/louisiana?src=hash""><s>#</s><b><strong>louisiana</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/nola?src=hash""><s>#</s><b>nola</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/autoinsurance?src=hash""><s>#</s><b>autoinsurance</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/homeowners?src=hash""><s>#</s><b>homeowners</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/flood?src=hash""><s>#</s><b><strong>flood</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/floodinsurance?src=hash""><s>#</s><b>floodinsurance</b></a> <a class=""twitter-timeline-link"" data-expanded-url=""https://www.instagram.com/p/BuWmDrhhNud/?utm_source=ig_twitter_share&amp;igshid=qxg0tqvbl37y"" dir=""ltr"" href=""https://t.co/GbB5JA4VGZ"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.instagram.com/p/BuWmDrhhNud/?utm_source=ig_twitter_share&amp;igshid=qxg0tqvbl37y""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">instagram.com/p/BuWmDrhhNud/</span><span class=""invisible"">?utm_source=ig_twitter_share&amp;igshid=qxg0tqvbl37y</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://www.instagram.com/p/BuWmDrhhNud/?utm_source=ig_twitter_share&igshid=qxg0tqvbl37y'],"['insurance', 'neworleans', 'louisiana', 'nola', 'autoinsurance', 'homeowners', 'flood', 'floodinsurance']",FALSE,[],,1,0,0,FALSE,FALSE,,[],floods
